days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
5.9,0.1,5.98919627419262,9.85162140720067,0,1,203550.4,1,0,0.222006805564537
4.1,0.1,4.13508898529699,9.25070232999746,0,1,203633.7,1,0,0.212909154053215
5.1,0.1,4.01008538116298,7.94390934202583,1,0,203772,0,0,0.0367715798793797
2.2,0.1,2.26953962192381,8.08238351318339,0,1,206531.7,1,0,3.65446717637383e-05
6.79999999999999,0.1,8.43819771921614,7.88113917717468,1,0,206566,1,0,0.000325697312496596
3.4,0.1,3.45154533372251,8.99728657562036,0,1,208092.7,1,0,0.00906609198141663
3.6,0.1,5.21040281910646,9.14138446609169,1,0,208568,1,0,0.00560593602456084
5.6,0.1,5.06981348960698,8.5860129878658,1,0,209184,0,0,2.15533265444392e-12
5.1,0.1,6.60155312190233,6.1812283582427,1,0,209622,0,0,0.0131672620823297
5.8,0.1,5.857652693823,6.32984367243096,0,1,211171.6,1,0,6.39013490596443e-05
2.2,0.1,2.28865698807283,7.4839051950001,0,1,211604.2,1,0,1.18153991799986e-11
4.5,0.1,4.57219498565355,8.72701653609511,0,1,212946.6,1,0,0.000562971924495938
3.3,0.1,3.30205662009941,6.22636003337633,0,1,215216.9,1,0,22.0766522036674
4,0.1,6.96610039470517,9.2430689798686,1,0,215810,1,0,8.01979920215837e-06
3.5,0.1,3.59500045304093,9.87269654383138,0,1,215865.4,1,0,3.68218255277664e-12
4,0.1,7.31018073193649,5.29435246928134,1,0,219071,0,0,0.00143123697804201
5.2,0.1,5.29521951537539,6.45885649094171,0,1,219622.5,1,0,3.07647304572533e-07
5.9,0.1,5.93149587876444,5.3090899579431,0,1,220434.9,1,0,0.0108665512325094
5,0.1,5.09255701455492,6.62998311456206,0,1,222046.9,1,0,0.0983168865008512
5.6,0.1,6.26482342979116,5.72411340514252,1,0,225021,0,0,0.00110829743253106
4.3,0.1,4.39734565822592,5.69188395158216,1,0,225168,0,0,0.0206502639901392
6.79999999999999,0.1,9.92922231998969,8.42627006058503,1,0,227614,1,0,4.20842051717945e-06
5.2,0.1,8.24272426256275,6.68146935977752,1,0,227763,1,0,4.00128569114088
5.1,0.1,2.79408864824193,5.36925751742952,1,0,227764,0,0,0.0702695239087195
5.7,0.1,6.48348765110886,6.0202097037415,1,0,228786,1,0,0.652169807972257
4.6,0.1,2.42531654391038,5.73785168203207,1,0,229094,0,0,2.07454621116893
5.7,0.1,5.75747913769174,5.55684084303965,0,1,229096,1,0,0.000248803069644407
5.5,0.1,6.26149014105576,9.81809674587994,1,0,229414,0,0,0.00289748945198755
4.5,0.1,5.46494089778824,5.14873197024865,1,0,229474,1,0,1.37526970924998e-06
3.5,0.1,3.54832898462881,9.12691585496049,0,1,229729.9,1,0,0.0165551188517518
5.6,0.1,5.65394176630999,9.5367673961186,0,1,229738,1,0,3.62380838910213e-08
7.19999999999999,0.1,8.50297540619467,7.70037608602694,1,0,229743,1,0,0.00164103591489317
3.4,0.1,3.44321346765261,5.25970205854124,0,1,230204.9,1,0,4.55984799853189e-08
6.09999999999999,0.1,7.97259217541996,8.67791053567278,1,0,230246,1,0,2.35360608244407e-07
3.9,0.1,3.91968251570096,7.78395707087887,0,1,230864.9,1,0,1.09517778152038e-08
4.2,0.1,3.33732340503463,7.62227872510474,1,0,232082,0,0,0.000155284017611374
6.49999999999999,0.1,5.8479763364469,9.17401042660192,1,0,232342,0,0,1.4278395964271
12.6,0.1,12.6019836275316,5.82854745074467,0,1,234292.9,1,0,0.00636373761364741
2.9,0.1,2.98172025242693,6.16235447939677,0,1,234450.1,1,0,0.0296926702040149
6.49999999999999,0.1,7.0549054958591,5.39456237975378,1,0,234687,1,0,0.428562454949769
5.1,0.1,5.83502589465239,9.59327914574446,1,0,234729,0,0,1.4403196370703e-12
8.39999999999999,0.1,8.99737187842531,7.77675442295082,1,0,238397,1,0,6.37660764265844e-06
6.29999999999999,0.1,5.89548944205158,9.0129316567727,1,0,241408,0,0,0.0881460663149148
4.4,0.1,4.40609852085534,8.54651049209182,0,1,242404.5,1,0,2.1686681127637e-16
6.19999999999999,0.1,5.77290665477578,9.12681965314074,1,0,245336,0,0,0.00267301419842939
5.3,0.1,5.25652762946374,8.83958893736643,1,0,245828,0,0,2.36808289619503e-16
5.8,0.1,3.17938067060472,6.48032805993351,1,0,245903,0,0,1.2336852915609
4.2,0.1,4.24432970824219,6.62853025152987,0,1,248761.1,1,0,0.310092059341204
5.99999999999999,0.1,11.0310118242426,7.62260176498891,1,0,249300,1,0,0.440058162684153
5.8,0.1,5.88980970499467,7.44669490831418,0,1,249399.9,1,0,0.314845593762056
4.3,0.1,5.93471064475113,8.30934842088179,1,0,249961,1,0,0.0401673826348239
4.1,0.1,4.12001527053596,7.66039546569735,0,1,250745,1,0,6.25314215791411e-08
5.3,0.1,3.30507550544822,6.65836188889682,1,0,251737,0,0,4.80774429447957e-11
7.99999999999999,0.1,10.0677888107405,9.80433487423761,1,0,252091,1,0,1.15045144259304e-30
4.8,0.1,4.80995160324722,9.69154215899846,0,1,252181.9,1,0,1.18136958344911e-07
4.3,0.1,4.39237893167504,5.67793433543145,0,1,255817.7,1,0,0.400050045389984
6.29999999999999,0.1,6.29674609328549,7.13059102373481,1,0,255873,0,0,0.168791810965577
8.69999999999999,0.1,12.2376400406463,5.61384255793107,1,0,258192,0,0,0.0985118006064745
4.4,0.1,5.33401949041945,5.3046583361957,1,0,259380,0,0,0.123096038433396
3.5,0.1,4.76496748541749,5.36836857286344,1,0,260735,1,0,0.20754229095245
5.99999999999999,0.1,6.42472762441287,5.62943102502853,1,0,262858,1,0,0.0269650407068687
4.6,0.1,4.66534345158215,7.57763960682756,0,1,263170.7,1,0,0.0149595701198018
3,0.1,3.03031107289457,5.87569170169598,0,1,263170.9,1,0,3.26819200649921e-06
5.6,0.1,4.07232915933102,6.97460171488316,1,0,263175,0,0,5.66529134467718e-05
6.39999999999999,0.1,8.82023065538388,9.07218624239177,1,0,263438,1,0,0.000230852066869883
4.5,0.1,5.38159492039126,5.67023237054692,1,0,263819,1,0,0.000302878090353212
3.7,0.1,3.76169140094702,7.42782468006037,0,1,263976.2,1,0,2.11900205170836e-10
5.3,0.1,5.77804190876628,6.42505062904458,1,0,264234,1,0,0.00053374067104207
4.4,0.1,5.34148830219637,5.28403375338701,1,0,265919,1,0,0.513870672493666
5.5,0.1,6.54128096925792,7.52062003699109,1,0,267673,0,0,4.81371617895613
6.79999999999999,0.1,8.65165465611924,5.61816798138798,1,0,267678,1,0,3.39158384096195e-09
3.4,0.1,3.47439954738915,7.6226225281816,0,1,269675.8,1,0,0.00405907584790799
5.6,0.1,5.65648704235882,7.584594408155,0,1,269968.4,1,0,0.286444895272446
4.3,0.1,4.30475560058867,6.97361938356913,0,1,270440.8,1,0,1.08200346612594e-10
4.9,0.1,4.2802439177115,5.2321849455912,1,0,270465,0,0,0.00201860391081429
3.4,0.1,3.49330118388569,5.70248730909025,0,1,270669.5,1,0,4.66972611252128e-07
3.2,0.1,3.26481787946894,9.5083982040233,0,1,271823.1,1,0,0.79032688449637
3.3,0.1,9.82817183316099,7.35557297449621,1,0,271972,0,0,5.79293655732075e-09
2.2,0.1,2.20137526409864,8.9717657271063,0,1,272077.1,1,0,0.0246964290369777
5.99999999999999,0.1,4.40312743613075,8.33860740756146,1,0,274248,0,0,0.768422220893113
6.39999999999999,0.1,8.29483358732228,8.85162201419117,1,0,274251,0,0,0.00095467827806101
8.49999999999999,0.1,11.1503234678792,5.91902325475673,1,0,277069,1,0,1.03864798213566e-06
6.39999999999999,0.1,8.40139824115967,6.69132493292195,1,0,277531,1,0,0.0330229876083176
6.09999999999999,0.1,2.81615070270728,6.34443799582292,1,0,279781,0,0,0.00413476504486799
4.4,0.1,5.0127560354953,6.9014409256362,1,0,281582,1,0,1.046408969179
6.09999999999999,0.1,6.43950132905019,8.38497136469239,1,0,282320,0,0,5.23853899850006e-22
3.3,0.1,3.34767628077182,7.47395871362692,0,1,282342,1,0,5.49001044561577e-14
3.8,0.1,3.53402243080449,7.09144216861067,1,0,284489,0,0,0.00456047937978178
4.4,0.1,4.43348840014039,9.76664127477893,0,1,284803.8,1,0,2.92838325677196
2.9,0.1,2.91751071598989,6.19878350955381,0,1,285924.3,1,0,5.84834030549497
8.09999999999999,0.1,3.02192178083931,5.8916627696522,1,0,286500,0,0,1.32811221782122e-06
3.2,0.1,3.22884986731532,7.91447014561049,0,1,286999.9,1,0,2.88460485203606e-06
3.8,0.1,4.4233038731444,9.1276515661486,1,0,287650,1,0,0.502967250346955
5.1,0.1,5.12729742863301,7.72369760639152,1,0,290580,0,0,0.641340569108944
6.79999999999999,0.1,5.20853743128295,7.38518311178113,1,0,290582,0,0,0.0801617930203847
2.1,0.1,2.14770280096497,5.0221824806544,0,1,291770.3,1,0,3.4399010826509e-08
5.1,0.1,5.1223997113073,9.43927957670271,0,1,294265.5,1,0,0.0580278407870889
5.4,0.1,5.43180350220607,8.19684181214216,0,1,295989.3,1,0,2.10003698856688e-13
3.1,0.1,3.17151557908647,5.75257159454095,0,1,296906.7,1,0,0.0522802315432426
4.7,0.1,4.819690700946,5.58291399372194,1,0,299797,0,0,1.20629079348506
2.9,0.1,2.91885242984724,5.50182469774037,0,1,299798.6,1,0,8.63226295839892e-07
10.6,0.1,13.0271189201437,9.91698292172449,1,0,302411,1,0,6.25510304410007
2.5,0.1,2.5108790959196,7.61165950408308,0,1,302785.7,1,0,0.0002979284209961
5.8,0.1,8.78787140682951,6.70139089053333,1,0,303131,0,0,0.00355616509024698
6.79999999999999,0.1,8.68217715829203,5.33274767854679,1,0,303626,0,0,6.06113014677683e-10
4.9,0.1,4.94498048099927,5.97442746018127,0,1,304138.7,1,0,2.32243001592101e-15
4.6,0.1,4.68680889688828,9.2512327596931,0,1,304204.6,1,0,2.58857437835178
3.6,0.1,3.69713967424614,8.60239659947114,0,1,304205.9,1,0,0.56611829521269
7.39999999999999,0.1,9.38959543943585,6.1284742410955,1,0,304928,1,0,1.08870662003265e-06
3.5,0.1,6.04236081974339,8.56268884831026,1,0,306950,0,0,0.000594534340491289
6.29999999999999,0.1,8.82513437993752,5.86235948328983,1,0,308145,0,0,1.84846562996399
5.7,0.1,6.00025625421403,8.89088064872504,1,0,308568,1,0,0.0166879342014555
4.5,0.1,3.26802712643529,7.20738516190365,1,0,308581,0,0,0.000115613455872834
6.09999999999999,0.1,6.68812071319394,8.2634805920739,1,0,308882,1,0,0.11190058830815
4.5,0.1,3.63879151320546,5.78862799530703,1,0,309044,0,0,1.94529666435971e-06
4.9,0.1,4.98809698756607,5.53101213127348,0,1,310258.4,1,0,1.87611516494445e-05
3.7,0.1,3.73814852780483,6.87333389181069,0,1,310364.3,1,0,4.25535838390287e-05
2.9,0.1,2.91493914438409,5.23295670101803,0,1,310828.8,1,0,1.27448110159845e-10
4.4,0.1,5.36140965081673,7.85536412648774,1,0,310840,0,0,0.20778209337081
5.4,0.1,5.47747042084091,5.51997675368802,0,1,311628.7,1,0,1.00204063300386e-08
4.5,0.1,4.50630633308842,9.20139402529464,0,1,314208.6,1,0,0.777935993421725
4.2,0.1,4.20316277211057,9.10580579874799,0,1,315099.2,1,0,0.224350382961626
6.29999999999999,0.1,4.55141854019193,5.64950922799156,1,0,315945,0,0,4.73619163668726e-10
3.5,0.1,3.56612283530707,9.35769551201741,0,1,317128.4,1,0,0.137466793635074
6.49999999999999,0.1,8.8483939254837,6.26209080990542,1,0,317759,0,0,1.66690573357645e-05
3.1,0.1,3.13120213265899,7.46355258630523,0,1,320497.9,1,0,0.321706196592422
5.2,0.1,6.4267190937784,8.3241118508647,1,0,320829,0,0,1.04958850845291e-10
3,0.1,3.03787657165866,5.44684664198979,0,1,320929.9,1,0,0.0141951474858703
6.69999999999999,0.1,5.19539782899768,8.77815078741965,1,0,325668,0,0,0.158073067891857
4.1,0.1,4.10672020669949,9.17263457684328,0,1,325767.8,1,0,0.018366509671313
3.5,0.1,5.58277797896818,5.72213862392669,1,0,326144,1,0,0.0187874586089085
4.9,0.1,4.92229911464725,6.21827956378698,0,1,326588.6,1,0,8.84203021278193e-07
4.7,0.1,6.38682339644156,9.91562121691361,1,0,327353,1,0,0.082410893599744
5.3,0.1,7.32637667970143,6.6249590233107,1,0,328867,0,0,0.105547959857168
5.99999999999999,0.1,6.03036213248061,7.37667218688819,0,1,329611.4,1,0,0.00232199088330242
3.4,0.1,5.63467906763992,5.28228891566251,1,0,329952,1,0,0.010437724453496
5.99999999999999,0.1,6.34043480532582,9.6018696598097,1,0,330910,0,0,4.33326484272734e-08
4.1,0.1,6.99408958703424,6.0505532721866,1,0,332360,0,0,1.36215383775669e-10
6.19999999999999,0.1,7.5997589899465,9.15739401986389,1,0,332728,0,0,2.4266875934703e-09
2.8,0.1,2.83555378909909,8.45160021607741,0,1,333130.4,1,0,0.000403485152239659
2.5,0.1,2.56069534714317,6.2360063718664,0,1,333738.1,1,0,0.10394039761188
2.8,0.1,2.83297756595496,9.14411660531879,0,1,334665.1,1,0,0.116725674457857
4.4,0.1,4.45620183054717,7.76370829576187,0,1,334902,1,0,0.000355827505134914
4,0.1,4.07830222575096,8.5781593922371,0,1,335249.3,1,0,5.25930271147412e-11
4.8,0.1,3.66891223921652,9.12393920659322,1,0,335680,0,0,0.311664854173631
4.7,0.1,4.75858143690679,5.86580209133106,0,1,337526.9,1,0,0.349670908546968
4.9,0.1,5.01428559880333,9.15301868951284,1,0,339240,1,0,5.03612570961233e-24
3.8,0.1,3.84457342500677,8.48726148138814,0,1,340528.5,1,0,0.00244553486339816
5.7,0.1,7.39470216142409,5.34549343208207,1,0,341241,0,0,3.18011217758735
4.4,0.1,6.39504077282074,6.37831229903333,1,0,341860,1,0,3.80313031997219e-21
5.2,0.1,5.28380739307694,6.58502997422075,0,1,344140,1,0,1.73925017325202e-06
5.5,0.1,6.26009061991334,5.77701981513971,1,0,346097,1,0,8.29792503553264e-05
4.8,0.1,8.15980023866857,5.45864501505525,1,0,346358,1,0,1.89252988318342
5.5,0.1,8.09741881284462,5.51149436722718,1,0,346654,1,0,1.15778990687419
7.49999999999999,0.1,8.7209891328301,6.14979983805084,1,0,347950,0,0,0.924098778906686
3.9,0.1,3.29811832694815,5.06483647635496,1,0,349734,0,0,0.0133812451279583
4.2,0.1,4.21774919545397,5.44041701000825,0,1,351297.3,1,0,7.19318847608673e-08
2.2,0.1,2.26835639264038,6.70926630062422,0,1,351297.8,1,0,0.0724374236377726
6.49999999999999,0.1,8.85191054679553,9.76559035610852,1,0,351298,1,0,1.2542288150388
3.4,0.1,3.44292763760532,9.80731067474765,0,1,352289.8,1,0,3.01217648207761e-05
6.49999999999999,0.1,11.5266539459321,8.34262246671854,1,0,352958,1,0,3.52072739218567e-20
3.5,0.1,3.50740707374952,9.97372170917901,0,1,357681.4,1,0,7.76643216838959
4.4,0.1,4.42934124684372,6.12318687698352,0,1,357682.2,1,0,2.16117993208224e-08
7.39999999999999,0.1,1.57953807346882,5.90907752927906,0,0,357688.7,0,0,0.0418661311767958
3.8,0.1,3.81021680430371,7.71480998925069,0,1,358899.4,1,0,0.0428519417924081
3.8,0.1,3.64718509911646,7.22397151953534,1,0,359926,0,0,0.00751952259148896
4.2,0.1,5.84079487764957,9.1617557885281,1,0,361485,1,0,1.52913493353187e-07
2.8,0.1,2.8023988248998,6.2360100857528,0,1,362111.7,1,0,0.00170813451268555
7.39999999999999,0.1,2.55572986446376,7.47227298110911,1,0,362781,0,0,0.00825645092963336
3.7,0.1,8.45686107238337,8.33822738730972,1,0,362972,0,0,0.0385314301463851
4.8,0.1,5.55223184910675,8.3483815862416,1,0,363678,1,0,0.628298198664786
4.1,0.1,3.96254396703949,9.58348317797183,1,0,364395,0,0,0.000655830041639971
4.4,0.1,4.47194383696336,6.27129022566842,0,1,368609.4,1,0,0.940920528409605
4.1,0.1,5.16786267109677,7.0236028595087,1,0,369215,1,0,8.82939576589325e-05
3,0.1,3.01859085409012,7.8154443698989,0,1,369216.7,1,0,4.67908226807312
5.9,0.1,7.98204934304649,9.13766547801931,1,0,369682,1,0,0.187146372810756
5.7,0.1,4.99256933156414,5.91652244970135,1,0,370403,0,0,0.000163353770362444
9.09999999999998,0.1,9.15165219131257,6.44532692607453,0,1,373144.3,1,0,0.412568943323807
3.5,0.1,3.55892125994974,8.46740944884789,0,1,373263.8,1,0,0.00241237179443729
6.19999999999999,0.1,8.17151928900645,8.14138427650951,1,0,374463,1,0,1.69778062156047e-05
5.1,0.1,5.10889714642081,9.81148307631361,0,1,376606.6,1,0,0.000365261891298812
3.3,0.1,4.8238566862623,5.89735372608785,1,0,378989,1,0,0.00189280245187374
7.69999999999999,0.1,12.0336994566036,5.68581574529039,1,0,379844,0,0,0.190343696274378
3.5,0.1,3.50146959092563,8.4147325527391,0,1,381532.9,1,0,0.000285151519621193
2.9,0.1,2.97944719490857,8.81032555473684,0,1,383559.5,1,0,6.44980211248003e-07
4,0.1,4.02197667626698,8.8988762608131,0,1,385963,1,0,0.00430396740250867
3.4,0.1,3.46844816154251,8.90831855335458,0,1,387158.1,1,0,9.4791394873912e-12
5.2,0.1,7.26044227400102,8.3223753769992,1,0,389612,1,0,3.4258165071705e-13
4.8,0.1,4.86742198001354,7.513486222041,0,1,392386.5,1,0,0.00329018435694318
1.9,0.1,1.94942814401198,5.92817678467842,0,1,393131.7,1,0,0.00105262126230204
3.6,0.1,4.68546158632413,7.67276666210983,1,0,393701,1,0,0.436464010312887
3.7,0.1,3.71500545076415,8.04201455511723,0,1,394607.8,1,0,1.24011729989785e-10
2.4,0.1,2.43103457906308,8.60065848416565,0,1,395726.2,1,0,9.38922185984547e-07
4.6,0.1,4.63512987923532,9.34548271656398,0,1,395729,1,0,1.98075702216625e-10
7.59999999999999,0.1,10.7846505172835,9.72012219275142,1,0,395731,1,0,5.64949210744618e-08
5.9,0.1,7.23058844266895,5.17251365576665,1,0,396933,1,0,0.049119840276832
5.2,0.1,8.30496133779504,5.04226578015863,1,0,396936,0,0,3.25622062906872e-06
5.99999999999999,0.1,3.6850362726442,5.98248277538698,1,0,397913,0,0,3.00713864867947e-07
